gene_id	accession	gene_start	gene_end	query_id	query_desc
ATCC8482_final|contig00002|2_357	PF00515.34	411000	412658	TPR_1  [M=34]	
ATCC8482_final|contig00002|2_357	PF07719.23	411000	412658	TPR_2  [M=34]	
ATCC8482_final|contig00002|2_357	PF13181.12	411000	412658	TPR_8  [M=34]	
ATCC8482_final|contig00002|2_358	PF00515.34	412767	414434	TPR_1  [M=34]	
ATCC8482_final|contig00002|2_358	PF13424.12	412767	414434	TPR_12  [M=77]	
ATCC8482_final|contig00002|2_358	PF07719.23	412767	414434	TPR_2  [M=34]	
ATCC8482_final|contig00002|2_358	PF13181.12	412767	414434	TPR_8  [M=34]	
ATCC8482_final|contig00002|2_359	PF13568.12	414477	415064	OMP_b-brl_2  [M=175]	
ATCC8482_final|contig00002|2_360	PF00728.28	415271	417250	Glyco_hydro_20  [M=348]	
ATCC8482_final|contig00002|2_363	PF00930.27	420872	424126	DPPIV_N  [M=354]	
ATCC8482_final|contig00002|2_363	PF03572.23	420872	424126	Peptidase_S41  [M=165]	
ATCC8482_final|contig00002|2_372	PF00083.30	430815	432191	Sugar_tr  [M=452]	
ATCC8482_final|contig00002|2_373	PF03372.29	432437	433075	Exo_endo_phos  [M=225]	
ATCC8482_final|contig00002|2_375	PF05717.18	434686	435195	TnpB_IS66  [M=101]	
ATCC8482_final|contig00002|2_378	PF13424.12	437153	438847	TPR_12  [M=77]	
ATCC8482_final|contig00002|2_387	PF02687.26	444624	445493	FtsX  [M=120]	
ATCC8482_final|contig00002|2_388	PF08241.18	445496	446392	Methyltransf_11  [M=95]	
ATCC8482_final|contig00002|2_388	PF13649.12	445496	446392	Methyltransf_25  [M=97]	
ATCC8482_final|contig00002|2_388	PF13847.12	445496	446392	Methyltransf_31  [M=145]	
ATCC8482_final|contig00002|2_394	PF00933.27	450952	453546	Glyco_hydro_3  [M=316]	
ATCC8482_final|contig00002|2_395	PF13304.12	453636	455228	AAA_21  [M=304]	
ATCC8482_final|contig00002|2_395	PF13555.12	453636	455228	AAA_29  [M=61]	
ATCC8482_final|contig00002|2_395	PF00005.33	453636	455228	ABC_tran  [M=137]	
ATCC8482_final|contig00002|2_395	PF02463.25	453636	455228	SMC_N  [M=220]	
ATCC8482_final|contig00002|2_396	PF01663.27	455485	457011	Phosphodiest  [M=342]	
ATCC8482_final|contig00002|2_396	PF16347.10	455485	457011	SGSH_C  [M=154]	
ATCC8482_final|contig00002|2_397	PF01663.27	457122	458543	Phosphodiest  [M=342]	
ATCC8482_final|contig00002|2_397	PF16347.10	457122	458543	SGSH_C  [M=154]	
ATCC8482_final|contig00002|2_398	PF14322.12	458638	460560	SusD-like_3  [M=191]	
ATCC8482_final|contig00002|2_398	PF07980.17	458638	460560	SusD_RagB  [M=297]	
ATCC8482_final|contig00002|2_399	PF13715.12	460582	464109	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00002|2_399	PF13620.12	460582	464109	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00002|2_399	PF07715.20	460582	464109	Plug  [M=107]	
ATCC8482_final|contig00002|2_399	PF07660.19	460582	464109	STN  [M=52]	
ATCC8482_final|contig00002|2_399	PF00593.30	460582	464109	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00002|2_400	PF04773.18	464174	465184	FecR  [M=97]	
ATCC8482_final|contig00002|2_400	PF16344.10	464174	465184	FecR_C  [M=70]	
ATCC8482_final|contig00002|2_401	PF00196.25	465273	465860	GerE  [M=57]	
ATCC8482_final|contig00002|2_401	PF07638.17	465273	465860	Sigma70_ECF  [M=185]	
ATCC8482_final|contig00002|2_401	PF04542.20	465273	465860	Sigma70_r2  [M=71]	
ATCC8482_final|contig00002|2_401	PF04545.22	465273	465860	Sigma70_r4  [M=50]	
ATCC8482_final|contig00002|2_401	PF08281.18	465273	465860	Sigma70_r4_2  [M=54]	
ATCC8482_final|contig00002|2_402	PF00930.27	466039	469263	DPPIV_N  [M=354]	
ATCC8482_final|contig00002|2_402	PF03572.23	466039	469263	Peptidase_S41  [M=165]	
ATCC8482_final|contig00002|2_403	PF14322.12	469330	471111	SusD-like_3  [M=191]	
ATCC8482_final|contig00002|2_404	PF13715.12	471126	474179	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00002|2_404	PF07715.20	471126	474179	Plug  [M=107]	
ATCC8482_final|contig00002|2_405	PF16355.11	474213	476651	DUF4982  [M=61]	
ATCC8482_final|contig00002|2_405	PF00703.27	474213	476651	Glyco_hydro_2  [M=109]	
ATCC8482_final|contig00002|2_405	PF02836.23	474213	476651	Glyco_hydro_2_C  [M=302]	
ATCC8482_final|contig00002|2_405	PF02837.24	474213	476651	Glyco_hydro_2_N  [M=169]	
ATCC8482_final|contig00002|2_406	PF02518.31	476791	480774	HATPase_c  [M=111]	
ATCC8482_final|contig00002|2_406	PF00512.31	476791	480774	HisKA  [M=66]	
ATCC8482_final|contig00002|2_406	PF00165.29	476791	480774	HTH_AraC  [M=42]	
ATCC8482_final|contig00002|2_406	PF07494.17	476791	480774	Reg_prop  [M=24]	
ATCC8482_final|contig00002|2_406	PF00072.30	476791	480774	Response_reg  [M=111]	
ATCC8482_final|contig00002|2_406	PF07495.19	476791	480774	Y_Y_Y  [M=65]	
ATCC8482_final|contig00002|2_410	PF00583.31	485053	485580	Acetyltransf_1  [M=116]	
ATCC8482_final|contig00002|2_414	PF13715.12	487670	489988	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00002|2_414	PF13620.12	487670	489988	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00002|2_414	PF14905.12	487670	489988	OMP_b-brl_3  [M=408]	
ATCC8482_final|contig00002|2_418	PF04055.27	494064	494840	Radical_SAM  [M=166]	
ATCC8482_final|contig00002|2_421	PF00210.30	497982	498560	Ferritin  [M=142]	
ATCC8482_final|contig00002|2_422	PF02518.31	498654	502640	HATPase_c  [M=111]	
ATCC8482_final|contig00002|2_422	PF00512.31	498654	502640	HisKA  [M=66]	
ATCC8482_final|contig00002|2_422	PF12833.13	498654	502640	HTH_18  [M=80]	
ATCC8482_final|contig00002|2_422	PF00165.29	498654	502640	HTH_AraC  [M=42]	
ATCC8482_final|contig00002|2_422	PF07494.17	498654	502640	Reg_prop  [M=24]	
ATCC8482_final|contig00002|2_422	PF00072.30	498654	502640	Response_reg  [M=111]	
ATCC8482_final|contig00002|2_423	PF07944.18	502781	506137	Beta-AFase-like_GH127_cat  [M=376]	
ATCC8482_final|contig00002|2_423	PF20736.2	502781	506137	Glyco_hydro127M  [M=95]	
ATCC8482_final|contig00002|2_424	PF12771.13	506277	507896	SusD-like_2  [M=415]	
ATCC8482_final|contig00002|2_424	PF14322.12	506277	507896	SusD-like_3  [M=191]	
ATCC8482_final|contig00002|2_424	PF07980.17	506277	507896	SusD_RagB  [M=297]	
ATCC8482_final|contig00002|2_425	PF13715.12	507923	510967	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00002|2_425	PF13620.12	507923	510967	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00002|2_425	PF07715.20	507923	510967	Plug  [M=107]	
ATCC8482_final|contig00002|2_425	PF00593.30	507923	510967	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00002|2_426	PF07944.18	511002	513437	Beta-AFase-like_GH127_cat  [M=376]	
ATCC8482_final|contig00002|2_428	PF08011.17	515268	515867	PDDEXK_9  [M=105]	
ATCC8482_final|contig00002|2_429	PF13715.12	516315	519344	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00002|2_429	PF13620.12	516315	519344	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00002|2_429	PF07715.20	516315	519344	Plug  [M=107]	
ATCC8482_final|contig00002|2_429	PF00593.30	516315	519344	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00002|2_430	PF14322.12	519365	521044	SusD-like_3  [M=191]	
ATCC8482_final|contig00002|2_430	PF07980.17	519365	521044	SusD_RagB  [M=297]	
ATCC8482_final|contig00002|2_432	PF13004.13	522342	524606	BACON  [M=61]	
ATCC8482_final|contig00002|2_433	PF14509.12	524805	527528	GH97_C  [M=97]	
ATCC8482_final|contig00002|2_433	PF14508.12	524805	527528	GH97_N  [M=229]	
ATCC8482_final|contig00002|2_434	PF00754.31	527565	529967	F5_F8_type_C  [M=127]	
ATCC8482_final|contig00002|2_434	PF04616.20	527565	529967	Glyco_hydro_43  [M=288]	
ATCC8482_final|contig00002|2_436	PF01738.24	532455	534698	DLH  [M=217]	
ATCC8482_final|contig00002|2_436	PF00930.27	532455	534698	DPPIV_N  [M=354]	
ATCC8482_final|contig00002|2_436	PF00756.26	532455	534698	Esterase  [M=251]	
ATCC8482_final|contig00002|2_436	PF07676.18	532455	534698	PD40  [M=38]	
ATCC8482_final|contig00002|2_436	PF02129.24	532455	534698	Peptidase_S15  [M=262]	
ATCC8482_final|contig00002|2_436	PF00326.27	532455	534698	Peptidase_S9  [M=213]	
ATCC8482_final|contig00002|2_438	PF13715.12	535228	538563	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00002|2_438	PF13620.12	535228	538563	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00002|2_438	PF07715.20	535228	538563	Plug  [M=107]	
ATCC8482_final|contig00002|2_439	PF14322.12	538576	540615	SusD-like_3  [M=191]	
ATCC8482_final|contig00002|2_439	PF07980.17	538576	540615	SusD_RagB  [M=297]	
ATCC8482_final|contig00002|2_443	PF09820.15	546778	548505	AAA-ATPase_like  [M=279]	
ATCC8482_final|contig00002|2_444	PF01266.30	548755	550335	DAO  [M=353]	
ATCC8482_final|contig00002|2_444	PF07992.20	548755	550335	Pyr_redox_2  [M=291]	
ATCC8482_final|contig00002|2_451	PF08659.16	555760	556563	KR  [M=180]	
ATCC8482_final|contig00002|2_455	PF13304.12	562437	563204	AAA_21  [M=304]	
ATCC8482_final|contig00002|2_455	PF00005.33	562437	563204	ABC_tran  [M=137]	
ATCC8482_final|contig00002|2_458	PF12833.13	564794	565291	HTH_18  [M=80]	
ATCC8482_final|contig00002|2_458	PF00165.29	564794	565291	HTH_AraC  [M=42]	
ATCC8482_final|contig00002|2_463	PF02786.22	570795	572063	CPSase_L_D2  [M=211]	
ATCC8482_final|contig00002|2_464	PF02129.24	572079	574292	Peptidase_S15  [M=262]	
ATCC8482_final|contig00002|2_468	PF00132.30	576601	577509	Hexapep  [M=36]	
ATCC8482_final|contig00002|2_470	PF00575.29	577810	579957	S1  [M=74]	
ATCC8482_final|contig00002|2_472	PF01370.27	581001	582047	Epimerase  [M=240]	
ATCC8482_final|contig00002|2_472	PF16363.11	581001	582047	GDP_Man_Dehyd  [M=332]	
ATCC8482_final|contig00002|2_472	PF13460.12	581001	582047	NAD_binding_10  [M=184]	
ATCC8482_final|contig00002|2_472	PF07993.18	581001	582047	NAD_binding_4  [M=258]	
ATCC8482_final|contig00002|2_472	PF04321.23	581001	582047	RmlD_sub_bind  [M=287]	
ATCC8482_final|contig00002|2_474	PF01569.27	582478	583014	PAP2  [M=130]	
ATCC8482_final|contig00002|2_478	PF14322.12	586829	588379	SusD-like_3  [M=191]	
ATCC8482_final|contig00002|2_478	PF07980.17	586829	588379	SusD_RagB  [M=297]	
ATCC8482_final|contig00002|2_479	PF13715.12	588395	591481	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00002|2_479	PF07715.20	588395	591481	Plug  [M=107]	
ATCC8482_final|contig00002|2_483	PF00884.28	594552	596378	Sulfatase  [M=301]	
ATCC8482_final|contig00002|2_486	PF00535.32	598666	599631	Glycos_transf_2  [M=168]	
ATCC8482_final|contig00002|2_486	PF10111.15	598666	599631	Glyco_tranf_2_2  [M=276]	
ATCC8482_final|contig00002|2_487	PF00884.28	599662	601689	Sulfatase  [M=301]	
ATCC8482_final|contig00002|2_488	PF00535.32	601868	602857	Glycos_transf_2  [M=168]	
ATCC8482_final|contig00002|2_488	PF10111.15	601868	602857	Glyco_tranf_2_2  [M=276]	
ATCC8482_final|contig00002|2_488	PF13641.12	601868	602857	Glyco_tranf_2_3  [M=230]	
ATCC8482_final|contig00002|2_489	PF13692.12	603103	604419	Glyco_trans_1_4  [M=142]	
ATCC8482_final|contig00002|2_490	PF00005.33	604477	606315	ABC_tran  [M=137]	
ATCC8482_final|contig00002|2_491	PF00535.32	606335	607249	Glycos_transf_2  [M=168]	
ATCC8482_final|contig00002|2_492	PF00534.26	608335	609513	Glycos_transf_1  [M=172]	
ATCC8482_final|contig00002|2_492	PF13692.12	608335	609513	Glyco_trans_1_4  [M=142]	
ATCC8482_final|contig00002|2_495	PF00535.32	611542	612441	Glycos_transf_2  [M=168]	
ATCC8482_final|contig00002|2_495	PF13632.12	611542	612441	Glyco_trans_2_3  [M=198]	
ATCC8482_final|contig00002|2_501	PF00389.36	617193	618218	2-Hacid_dh  [M=134]	
ATCC8482_final|contig00002|2_501	PF02826.25	617193	618218	2-Hacid_dh_C  [M=178]	
ATCC8482_final|contig00002|2_504	PF13715.12	619355	622009	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00002|2_504	PF07715.20	619355	622009	Plug  [M=107]	
ATCC8482_final|contig00002|2_504	PF00593.30	619355	622009	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00002|2_505	PF16344.10	622006	622809	FecR_C  [M=70]	
ATCC8482_final|contig00002|2_506	PF13412.12	622879	623388	HTH_24  [M=48]	
ATCC8482_final|contig00002|2_506	PF04542.20	622879	623388	Sigma70_r2  [M=71]	
ATCC8482_final|contig00002|2_506	PF04545.22	622879	623388	Sigma70_r4  [M=50]	
ATCC8482_final|contig00002|2_507	PF12771.13	623634	625337	SusD-like_2  [M=415]	
ATCC8482_final|contig00002|2_508	PF13715.12	625337	628375	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00002|2_508	PF13620.12	625337	628375	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00002|2_508	PF07715.20	625337	628375	Plug  [M=107]	
ATCC8482_final|contig00002|2_509	PF07638.17	628696	629241	Sigma70_ECF  [M=185]	
ATCC8482_final|contig00002|2_509	PF04542.20	628696	629241	Sigma70_r2  [M=71]	
ATCC8482_final|contig00002|2_509	PF04545.22	628696	629241	Sigma70_r4  [M=50]	
ATCC8482_final|contig00002|2_509	PF08281.18	628696	629241	Sigma70_r4_2  [M=54]	
ATCC8482_final|contig00002|2_514	PF01663.27	632538	634091	Phosphodiest  [M=342]	
ATCC8482_final|contig00002|2_514	PF16347.10	632538	634091	SGSH_C  [M=154]	
ATCC8482_final|contig00002|2_514	PF00884.28	632538	634091	Sulfatase  [M=301]	
ATCC8482_final|contig00002|2_516	PF01120.23	636192	637577	Alpha_L_fucos  [M=345]	
ATCC8482_final|contig00002|2_516	PF00754.31	636192	637577	F5_F8_type_C  [M=127]	
ATCC8482_final|contig00002|2_517	PF01663.27	637581	639017	Phosphodiest  [M=342]	
ATCC8482_final|contig00002|2_517	PF16347.10	637581	639017	SGSH_C  [M=154]	
ATCC8482_final|contig00002|2_517	PF00884.28	637581	639017	Sulfatase  [M=301]	
ATCC8482_final|contig00002|2_518	PF14322.12	639254	641302	SusD-like_3  [M=191]	
ATCC8482_final|contig00002|2_518	PF07980.17	639254	641302	SusD_RagB  [M=297]	
ATCC8482_final|contig00002|2_519	PF13715.12	641315	644482	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00002|2_519	PF13620.12	641315	644482	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00002|2_519	PF07715.20	641315	644482	Plug  [M=107]	
ATCC8482_final|contig00002|2_520	PF02518.31	644667	647831	HATPase_c  [M=111]	
ATCC8482_final|contig00002|2_520	PF00512.31	644667	647831	HisKA  [M=66]	
ATCC8482_final|contig00002|2_520	PF07494.17	644667	647831	Reg_prop  [M=24]	
ATCC8482_final|contig00002|2_520	PF07495.19	644667	647831	Y_Y_Y  [M=65]	
ATCC8482_final|contig00002|2_521	PF12833.13	647779	648741	HTH_18  [M=80]	
ATCC8482_final|contig00002|2_521	PF02954.25	647779	648741	HTH_8  [M=42]	
ATCC8482_final|contig00002|2_521	PF00165.29	647779	648741	HTH_AraC  [M=42]	
ATCC8482_final|contig00002|2_521	PF00072.30	647779	648741	Response_reg  [M=111]	
ATCC8482_final|contig00002|2_528	PF02518.31	655256	657679	HATPase_c  [M=111]	
ATCC8482_final|contig00002|2_530	PF00501.34	658423	659718	AMP-binding  [M=384]	
ATCC8482_final|contig00002|2_532	PF00890.30	661377	662867	FAD_binding_2  [M=414]	
ATCC8482_final|contig00002|2_533	PF08241.18	662860	666714	Methyltransf_11  [M=95]	
ATCC8482_final|contig00002|2_533	PF08242.18	662860	666714	Methyltransf_12  [M=98]	
ATCC8482_final|contig00002|2_533	PF13649.12	662860	666714	Methyltransf_25  [M=97]	
ATCC8482_final|contig00002|2_533	PF13847.12	662860	666714	Methyltransf_31  [M=145]	
ATCC8482_final|contig00002|2_533	PF03176.21	662860	666714	MMPL  [M=333]	
ATCC8482_final|contig00002|2_533	PF05175.20	662860	666714	MTS  [M=170]	
ATCC8482_final|contig00002|2_534	PF00535.32	666707	667900	Glycos_transf_2  [M=168]	
ATCC8482_final|contig00002|2_545	PF00109.32	676062	677792	ketoacyl-synt  [M=252]	
ATCC8482_final|contig00002|2_545	PF02801.28	676062	677792	Ketoacyl-synt_C  [M=119]	
ATCC8482_final|contig00002|2_548	PF13489.12	678651	679721	Methyltransf_23  [M=164]	
ATCC8482_final|contig00002|2_552	PF13561.12	682129	682857	adh_short_C2  [M=236]	
ATCC8482_final|contig00002|2_552	PF01370.27	682129	682857	Epimerase  [M=240]	
ATCC8482_final|contig00002|2_554	PF00133.28	684613	686094	tRNA-synt_1  [M=414]	
ATCC8482_final|contig00002|2_554	PF09334.17	684613	686094	tRNA-synt_1g  [M=391]	
ATCC8482_final|contig00002|2_555	PF04616.20	686469	688328	Glyco_hydro_43  [M=288]	
ATCC8482_final|contig00002|2_557	PF14322.12	690229	691980	SusD-like_3  [M=191]	
ATCC8482_final|contig00002|2_557	PF07980.17	690229	691980	SusD_RagB  [M=297]	
ATCC8482_final|contig00002|2_558	PF13715.12	692000	695209	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00002|2_558	PF13620.12	692000	695209	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00002|2_558	PF07715.20	692000	695209	Plug  [M=107]	
ATCC8482_final|contig00002|2_559	PF14509.12	695648	697576	GH97_C  [M=97]	
ATCC8482_final|contig00002|2_559	PF10566.15	695648	697576	Glyco_hydro_97  [M=275]	
ATCC8482_final|contig00002|2_560	PF02518.31	697709	701935	HATPase_c  [M=111]	
ATCC8482_final|contig00002|2_560	PF13589.12	697709	701935	HATPase_c_3  [M=137]	
ATCC8482_final|contig00002|2_560	PF00512.31	697709	701935	HisKA  [M=66]	
ATCC8482_final|contig00002|2_560	PF12833.13	697709	701935	HTH_18  [M=80]	
ATCC8482_final|contig00002|2_560	PF00165.29	697709	701935	HTH_AraC  [M=42]	
ATCC8482_final|contig00002|2_560	PF07494.17	697709	701935	Reg_prop  [M=24]	
ATCC8482_final|contig00002|2_560	PF00072.30	697709	701935	Response_reg  [M=111]	
ATCC8482_final|contig00002|2_560	PF07495.19	697709	701935	Y_Y_Y  [M=65]	
ATCC8482_final|contig00002|2_561	PF04616.20	702215	703750	Glyco_hydro_43  [M=288]	
ATCC8482_final|contig00002|2_563	PF01663.27	706555	708117	Phosphodiest  [M=342]	
ATCC8482_final|contig00002|2_563	PF00884.28	706555	708117	Sulfatase  [M=301]	
ATCC8482_final|contig00002|2_564	PF02540.23	708265	709281	NAD_synthase  [M=242]	
ATCC8482_final|contig00002|2_566	PF02929.23	709965	713306	Bgal_small_N  [M=248]	
ATCC8482_final|contig00002|2_566	PF02836.23	709965	713306	Glyco_hydro_2_C  [M=302]	
ATCC8482_final|contig00002|2_566	PF02837.24	709965	713306	Glyco_hydro_2_N  [M=169]	
ATCC8482_final|contig00002|2_566	PF16353.11	709965	713306	LacZ_4  [M=87]	
ATCC8482_final|contig00002|2_567	PF18291.6	713387	713659	HU-HIG  [M=125]	
ATCC8482_final|contig00002|2_572	PF03176.21	718797	721784	MMPL  [M=333]	
ATCC8482_final|contig00002|2_573	PF00294.29	722049	723113	PfkB  [M=302]	
ATCC8482_final|contig00002|2_574	PF01370.27	723256	724209	Epimerase  [M=240]	
ATCC8482_final|contig00002|2_574	PF16363.11	723256	724209	GDP_Man_Dehyd  [M=332]	
ATCC8482_final|contig00002|2_574	PF02719.21	723256	724209	Polysacc_synt_2  [M=293]	
ATCC8482_final|contig00002|2_574	PF04321.23	723256	724209	RmlD_sub_bind  [M=287]	
ATCC8482_final|contig00002|2_575	PF00266.25	724380	725570	Aminotran_5  [M=371]	
ATCC8482_final|contig00002|2_576	PF01558.23	726123	727970	POR  [M=173]	
ATCC8482_final|contig00002|2_578	PF00156.33	729155	729814	Pribosyltran  [M=158]	
ATCC8482_final|contig00002|2_580	PF01370.27	731931	732884	Epimerase  [M=240]	
ATCC8482_final|contig00002|2_580	PF16363.11	731931	732884	GDP_Man_Dehyd  [M=332]	
ATCC8482_final|contig00002|2_580	PF02719.21	731931	732884	Polysacc_synt_2  [M=293]	
ATCC8482_final|contig00002|2_580	PF04321.23	731931	732884	RmlD_sub_bind  [M=287]	
ATCC8482_final|contig00002|2_581	PF00266.25	733055	734245	Aminotran_5  [M=371]	
ATCC8482_final|contig00002|2_582	PF17147.9	734798	736645	PFOR_II  [M=102]	
ATCC8482_final|contig00002|2_582	PF01558.23	734798	736645	POR  [M=173]	
ATCC8482_final|contig00002|2_582	PF01855.24	734798	736645	POR_N  [M=231]	
ATCC8482_final|contig00002|2_584	PF00156.33	737830	738489	Pribosyltran  [M=158]	
ATCC8482_final|contig00002|2_587	PF22042.2	741174	742976	EF-G_D2  [M=84]	
ATCC8482_final|contig00002|2_587	PF03144.31	741174	742976	GTP_EFTU_D2  [M=73]	
ATCC8482_final|contig00002|2_587	PF01926.29	741174	742976	MMR_HSR1  [M=113]	
ATCC8482_final|contig00002|2_588	PF02518.31	743043	747179	HATPase_c  [M=111]	
ATCC8482_final|contig00002|2_588	PF12833.13	743043	747179	HTH_18  [M=80]	
ATCC8482_final|contig00002|2_588	PF02954.25	743043	747179	HTH_8  [M=42]	
ATCC8482_final|contig00002|2_588	PF00165.29	743043	747179	HTH_AraC  [M=42]	
ATCC8482_final|contig00002|2_588	PF07494.17	743043	747179	Reg_prop  [M=24]	
ATCC8482_final|contig00002|2_588	PF00072.30	743043	747179	Response_reg  [M=111]	
ATCC8482_final|contig00002|2_588	PF07495.19	743043	747179	Y_Y_Y  [M=65]	
ATCC8482_final|contig00002|2_589	PF00004.35	747193	747990	AAA  [M=131]	
ATCC8482_final|contig00002|2_595	PF02534.20	753340	754944	T4SS-DNA_transf  [M=468]	
ATCC8482_final|contig00002|2_600	PF14322.12	760888	762525	SusD-like_3  [M=191]	
ATCC8482_final|contig00002|2_600	PF07980.17	760888	762525	SusD_RagB  [M=297]	
ATCC8482_final|contig00002|2_601	PF13715.12	762554	765649	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00002|2_601	PF13620.12	762554	765649	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00002|2_601	PF07715.20	762554	765649	Plug  [M=107]	
ATCC8482_final|contig00002|2_608	PF13614.12	769838	770572	AAA_31  [M=177]	
ATCC8482_final|contig00002|2_608	PF01656.29	769838	770572	CbiA  [M=125]	
ATCC8482_final|contig00002|2_608	PF06564.18	769838	770572	CBP_BcsQ  [M=234]	
ATCC8482_final|contig00002|2_608	PF09140.17	769838	770572	MipZ  [M=262]	
ATCC8482_final|contig00002|2_611	PF01408.28	773038	774684	GFO_IDH_MocA  [M=120]	
ATCC8482_final|contig00002|2_613	PF00754.31	777825	779177	F5_F8_type_C  [M=127]	
ATCC8482_final|contig00002|2_614	PF14322.12	779214	781127	SusD-like_3  [M=191]	
ATCC8482_final|contig00002|2_615	PF13715.12	781140	784565	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00002|2_615	PF07715.20	781140	784565	Plug  [M=107]	
ATCC8482_final|contig00002|2_616	PF04773.18	784580	785533	FecR  [M=97]	
ATCC8482_final|contig00002|2_616	PF16344.10	784580	785533	FecR_C  [M=70]	
ATCC8482_final|contig00002|2_617	PF07638.17	785818	786366	Sigma70_ECF  [M=185]	
ATCC8482_final|contig00002|2_617	PF04542.20	785818	786366	Sigma70_r2  [M=71]	
ATCC8482_final|contig00002|2_617	PF08281.18	785818	786366	Sigma70_r4_2  [M=54]	
ATCC8482_final|contig00002|2_622	PF13595.11	789486	790640	DUF4138  [M=245]	
ATCC8482_final|contig00002|2_635	PF19044.6	796862	799282	P-loop_TraG  [M=413]	
ATCC8482_final|contig00002|2_637	PF13149.12	799917	800714	Mfa_like_1  [M=246]	
ATCC8482_final|contig00002|2_638	PF13149.12	800738	802327	Mfa_like_1  [M=246]	
ATCC8482_final|contig00002|2_642	PF12099.14	806288	806842	DUF3575  [M=177]	
ATCC8482_final|contig00002|2_652	PF13155.12	809664	810581	Toprim_2  [M=88]	
ATCC8482_final|contig00002|2_652	PF01807.25	809664	810581	Zn_ribbon_DnaG  [M=98]	
ATCC8482_final|contig00002|2_660	PF03050.20	818270	819883	DDE_Tnp_IS66  [M=284]	
ATCC8482_final|contig00002|2_661	PF05717.18	819952	820461	TnpB_IS66  [M=101]	
ATCC8482_final|contig00002|2_664	PF08842.16	822372	823475	Mfa2  [M=277]	
ATCC8482_final|contig00002|2_672	PF00535.32	830648	831394	Glycos_transf_2  [M=168]	
